time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-11 00:00:00+00:00,2.0,2.0,73.0,10.0
2024-03-12 00:00:00+00:00,2.0,2.0,14.0,3.0
2024-03-13 00:00:00+00:00,1.0,1.0,23.0,4.0
2024-03-14 00:00:00+00:00,1.0,1.0,5.0,3.0
2024-03-15 00:00:00+00:00,1.0,1.0,4.0,2.0
2024-03-16 00:00:00+00:00,1.0,1.0,,
2024-03-17 00:00:00+00:00,2.0,2.0,3.0,1.0
2024-03-18 00:00:00+00:00,2.0,2.0,15.0,6.0
2024-03-19 00:00:00+00:00,1.0,1.0,54.0,4.0
2024-03-20 00:00:00+00:00,1.0,1.0,4.0,3.0
2024-03-21 00:00:00+00:00,3.0,3.0,94.0,6.0
2024-03-22 00:00:00+00:00,1.0,1.0,38.0,4.0
2024-03-23 00:00:00+00:00,1.0,1.0,41.0,1.0
2024-03-24 00:00:00+00:00,,,1.0,1.0
