time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-26 00:00:00+00:00,1,1,3.0,1.0
2024-05-27 00:00:00+00:00,1,1,1.0,1.0
2024-05-28 00:00:00+00:00,1,1,22.0,7.0
2024-05-29 00:00:00+00:00,1,1,3.0,1.0
2024-05-30 00:00:00+00:00,5,2,56.0,2.0
2024-05-31 00:00:00+00:00,1,1,1.0,1.0
2024-06-01 00:00:00+00:00,2,2,,
2024-06-02 00:00:00+00:00,1,1,,
2024-06-03 00:00:00+00:00,7,4,1.0,1.0
2024-06-04 00:00:00+00:00,1,1,5.0,1.0
2024-06-05 00:00:00+00:00,1,1,6.0,2.0
2024-06-06 00:00:00+00:00,1,1,1.0,1.0
2024-06-07 00:00:00+00:00,2,2,4.0,3.0
2024-06-08 00:00:00+00:00,1,1,8.0,8.0
